Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19227.8894246608,18938.8728389967,18924.5831899653,17015.7487891715,16314.5578590027,15914.2193040498,16430.4461942257,14369.6339810212,14771.4037455399,13598.7166094613,14013.6003306158,14632.8518897608,15945.417608954,17665.1007493109,24225.474169342,31225.6049960968,26509.3628379893,24496.6652122421,18220.8382427201,19455.50139424,23785.754590043,..
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1179000000,866000000,914000000,1096000000,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,8736,8995,9280,9595,9925,10264,10612,10749,10468,9989,10170,11271,12636,13880,14655,15065,15438,15787,16130,16488,17625,19826,22350,24936,27575,30258,32980,35736,38519,41303,43342,44393,45181,45952,46730,48176,51706,56596,61337,65916,68356,67984,66778,65421,63938,62354,60682,58941,57150,55325,54091,53608,53234,52758,52178,51514,50773,49959,49077,48129,47528,46979,46078,45143
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1451.2850779894,1570.63804374719,1678.26725653992,1787.31853394909,1950.69324222931,2178.77508111808,2332.51059866098,2530.66057799458,2679.71300438189,2894.23998236681,3306.21947607769,3736.34873749991,4413.57569168528,5689.5888066967,6811.52733653232,8204.45151152979,8927.20162734477,10266.1206718698,11462.5945916053,13046.5372210653,15772.2409073814,15512.5067043575,15224.8939100982,14927.5174766339,14989.4857665906,15753.5527652129,18883.2333523873,22505.8622623684,24207.281468963,24281.1304051396,28242.981402822,28596.9330036444,30523.9850558974,27963.6979095744,29315.8092337732,34875.7043347536,37321.9741993473,36629.0309036621,34803.4634058738,36393.2927471088,38178.2368777076,38601.897639231,43170.557174499,50250.3298214345,57768.6980958462,67047.1704558264,74434.4996835671,85502.2677087731,97503.5407803783,80347.5700665184,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,108798.451165901,87925.0944188399
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5197398721.41367,5669689210.3186,6107076928.63372,6553269535.51009,7206522121.80418,8111945661.21624,8753940266.90184,9577383653.18303,10227087165.2414,11136187439.8326,12814123115.2613,14583114840.0629,17358610849.701,22534253702.8686,27145693810.1341,32877805200.023,35942270686.3374,41508030431.1074,46522900253.7054,53132244623.9213,64439382896.0156,63596654760.8677,62647195537.6511,61627240831.0948,62057955032.7758,65416879914.3907,78693118044.0045,94229907235.6215,101900260856.222,102633934390.615,119791843059.572,121872464483.487,130838040067.584,120579213712.804,127131319428.701,152029612324.788,163520109150.671,161356631888.484,154230295158.447,162383706021.13,171457201935.968,174239354070.977,195914852576.467,229385469337.024,265268662473.297,309978579743.888,346915160681.708,402643260487.572,464917553191.489,387976400617.019,431052143940.438,501360549669.404,512777309840.997,526014468085.106,501736471832.848,388159512245.53,370956547619.048,401745275035.261,439788625883.8,408742840909.091,367633418886.627,503367986030.268,593726965415.619,485310823603.662
Norway,NOR,"Population, total",SP.POP.TOTL,3581239,3609800,3638918,3666537,3694339,3723168,3753012,3784539,3816486,3847707,3875763,3903039,3933004,3960612,3985258,4007313,4026152,4043205,4058671,4072517,4085620,4099702,4114787,4128432,4140099,4152516,4167354,4186905,4209488,4226901,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127,5519594
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,83.3853058553192,84.5311599037984,102.325884133491,106.829305977737,108.059741020755,108.127276326149,113.158851470616,174.708442422448,300.382394498902,371.945677290612,386.792712839023,441.935384423256,523.675726630998,669.829529995212,2203.40591346986,2691.99653514052,3142.52717836645,3204.86972958061,3043.75121036129,3933.50510857105,5974.30434611467,6865.58482819779,6759.29870293907,6714.19125910699,7070.07295804885,7548.69588410284,5181.87980290561,5203.99994065839,5279.10411437183,5591.22723847558,7545.70305230441,6977.3285922345,7317.78815838166,7038.9301587736,7068.38996979073,7414.30279204109,8068.00076784612,8234.64063759005,7219.02932432025,7915.44169380534,9753.84755185404,9611.96360191054,9869.13050219438,10463.5425832141,11800.8507411171,14434.8577924647,16930.8565071853,18792.653772482,26576.779241509,20655.9180249218,23570.1798147325,25188.0074151885,24642.2978768596,23458.0233840053,23160.6502252547,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23665.6394740852,21549.8368728192
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,44234653.976659,45634484.7987052,56273199.0462561,59912759.1835761,61872522.3344408,63279974.6880101,67759972.8960108,107151832.489651,188879848.896121,239999808.000154,256319794.944164,301010587.102984,366883548.347591,483066990.612417,1645917776.49102,2096699189.34569,2560220034.74233,2741169947.88651,2740301389.69311,3733352634.62652,5981760277.93862,7259120150.55009,7554719455.70353,7932541690.79328,8821443150.92488,10005645420.4606,7324167369.14305,7811183094.92848,8386215864.75943,9372171651.49545,13310273081.9246,12918335500.6502,14183615084.5254,14230429128.7386,14715214564.3693,15722236671.0013,17402080624.1873,18039791937.5813,16044213263.9792,17832769830.9493,22259557867.3602,22205721716.515,23065539661.8986,24733680104.0312,28378933680.104,35506892067.6203,42577633289.987,48300390117.0351,69804681404.4213,55454096228.8687,64993498049.4148,77497529258.7776,87408842652.7958,89936020806.2419,92699089726.9181,78710793237.9714,75128738621.5865,80856697009.1027,91505851755.5267,88060858257.4772,75909492847.8544,87323797139.1417,111943823146.944,108810923276.983
Oman,OMN,"Population, total",SP.POP.TOTL,530485,539854,549941,560827,572577,585236,598804,613318,628798,645255,662680,681119,700593,721179,746988,778864,814701,855314,900304,949116,1001248,1057320,1117678,1181459,1247716,1325480,1413419,1500996,1588568,1676228,1763954,1851473,1938238,2021675,2081834,2120528,2156926,2190720,2222489,2252909,2282131,2310217,2337140,2363796,2404821,2459802,2514795,2570174,2626529,2684659,2757446,3076763,3547106,3833913,4002439,4184895,4390877,4537396,4597877,4591241,4522497,4500424,4730226,5049269
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.0241000071912,87.7778246966181,89.5039525753413,93.6508728613463,102.45976384531,113.567206414596,122.229353754713,135.190474942968,141.558306459346,148.528512990071,166.662061958389,172.453662202274,148.073976270617,97.5136425928243,132.005156607293,161.681774899518,183.859733422347,204.677762649367,233.41799161409,249.229389957057,287.448707270022,327.505069961745,344.889792466995,311.098361356703,327.345625152291,317.063499386432,313.946324043906,317.23867416111,353.85454278549,357.595796105007,344.45547384189,380.019843346229,395.67720859593,407.888140688466,399.955927561352,450.550279346206,456.996961832943,438.030942680153,424.453697798497,418.249257055367,642.338346499898,609.939506905073,599.937345723927,672.44178669894,771.902247348954,827.619861189926,900.873564984808,998.090114197524,1067.04324565284,963.788066395225,987.304571124485,1131.73513834324,1204.36475491585,1225.4340119198,1266.61340849959,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171,1365.27743222493
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265014.69971,4118647627.04746,4310163796.72407,4630827383.45233,5204955900.88198,5929231415.37169,6561108777.82444,7464510709.7858,8041999160.0168,8683116337.67325,10027509449.811,10665896682.0664,9415016359.56604,6383429490.21091,8899191919.19192,11230606060.6061,13168080808.0808,15126060606.0606,17811515151.5152,19688383838.3838,23654444444.4444,28100606060.6061,30725971563.981,28691889763.7795,31151825467.4978,31144920844.3272,31899070055.7967,33351529274.6869,38472742808.3167,40171106279.0078,40010423970.4576,45625336680.2047,48884671947.4657,51809999353.1614,52293470813.1336,60636071684.1918,63320170084.4076,62433340468.0228,62191955814.3478,62973857068.5113,99484802344.5277,97145618479.9038,97923302809.3537,112371913740.823,132216048339.413,145208562960.767,161871385506.36,184140869997.46,202203748583.854,187337783856.466,196709621849.586,230586581059.665,250106966104.704,258657231672.412,271390474857.632,299963590534.773,313630000130.435,339205534861.1,356128166704.921,320909472770.669,300425609817.981,348516647445.148,374890295666.694,337912301397.727
Pakistan,PAK,"Population, total",SP.POP.TOTL,45709310,46921277,48156128,49447776,50799999,52209010,53678667,55214768,56810507,58460939,60166719,61847899,63583194,65461912,67415487,69461175,71620254,73901827,76307379,78997039,82291010,85802049,89089246,92227711,95164936,98229285,101606764,105130717,108724739,112336629,116155576,120060406,123546848,127020117,130748083,134582253,138557092,142531804,146522356,150565377,154879127,159270907,163222549,167110248,171286000,175453212,179682690,184493231,189499113,194376534,199239047,203746065,207667125,211073978,214264647,217290883,220138869,223273967,226928892,230800899,235001746,239477801,243700667,247504495
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1017.15701970443,1080.60838506676,1144.53616532721,1221.46980560867,1328.03334121542,1463.541050968,1616.48039371329,1781.08614770459,1971.86615755627,2188.88311583043,2422.62684377801,2638.81583615546,2838.1584213014,3049.47947101338,3360.14538501912,3728.1295295149,4143.56203650884,4616.29028882378,5145.00614544213,5741.0868517899,6402.929615309,6824.34353785065,6552.7112389768,5891.50378695334,6329.06976744186,7038.00523407967,7788.29726974057,7944.59907223327,8047.91621679983,7629.56986402836,7797.25727395975,8239.63931376602,8340.53735322771,7862.04283025586,8395.13622603431,9639.65891316414,9885.14775685194,10408.4343591338,10582.739754853,10155.4332139612,10229.0878451837,11000.879522071,12145.3644807205,12768.9097206482,13726.0222622072,15690.7586522228,16762.5723436534,16034.1342914889,16197.7254546986,15841.1935329812,14556.5896891862,13257.2066721026,14392.1990258461,15899.4224911152
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,11563041,12706874,13956474,15331889,16848759,18521112,20364420,22308104,24530015,27004251,29728054,32726594,36027583,39661530,44814259,51030637,58109314,66169905,75348615,85800543,97702303,106555300,104771300,96455700,106138500,121018500,137494600,143860800,149079600,144206500,149535800,159453500,162665500,154559900,166391600,191048400,193679700,200903600,201167300,189998000,188174300,198873900,215762400,225345718.75,243156484.375,278824781.25,298323500,285600000,288546281.25,281941562.5,258990843.75,235752906.25,255591062.5,281849062.5
Palau,PLW,"Population, total",SP.POP.TOTL,9328,9555,9793,10037,10292,10547,10805,10988,11080,11159,11368,11759,12194,12552,12687,12655,12598,12525,12440,12337,12271,12402,12694,13006,13337,13688,14024,14334,14645,14945,15259,15614,15989,16372,16770,17195,17654,18108,18524,18901,19178,19352,19503,19659,19820,19819,19593,19302,19009,18709,18396,18078,17765,17648,17715,17770,17797,17812,17814,17798,17792,17783,17759,17727
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,477.037935000289,516.459861881073,545.570446272529,586.61668793076,611.100612960754,651.331374848625,688.846978762789,744.890928311974,778.476641666323,830.319752856442,892.890877487492,979.3302533737,1046.06341222824,1164.32745834068,1296.44759308169,1405.74899748267,1456.50009707727,1503.26503409472,1738.48763684081,1937.98107506361,2357.09131999751,2605.45529924397,2811.40643706411,2819.35128451397,2874.94832112227,2972.18070666064,3019.48150533575,2966.00967866653,2508.78229277879,2462.11022455924,2620.13827266274,2820.54547665418,3139.89952899581,3358.41411740053,3508.19570069218,3513.89737854631,3308.18429574276,3545.97670881078,3807.83869182014,3950.34145012809,3975.09308659503,3991.7767076924,4090.58617397129,4264.66428846636,4644.56582353041,5017.7410922824,5528.76705469354,6317.81730274124,7347.59050324397,7796.92617035048,8331.46421351868,9662.29592216607,11064.8063606203,12273.3225037637,13213.1989637473,14082.6548502728,14832.3611608191,15694.6297454295,16151.3273478476,16477.9066285687,13290.5608347594,15509.8069109784,17332.4360742988,18686.4050961265
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9197503300,10058854400,11019557700,11660704800,11966497000,12252906300,12800851300,13603456000,15100203400,16623906700,18659721500,21717433800,25721328000,27791215500,30231009500,35687738300,41595439700,46949496500,51427104900,55767806100,59760858700,64327688800,67316471200,69778991200,57059846500,67396392500,76276116700,83318176900
Panama,PAN,"Population, total",SP.POP.TOTL,1126005,1159870,1195301,1232124,1270065,1308835,1348388,1388628,1429447,1470886,1513070,1556081,1599723,1643690,1687926,1732389,1776935,1821543,1866311,1911552,1957534,2004418,2052271,2101106,2150782,2200915,2251325,2301970,2352848,2403820,2455583,2508265,2561336,2615099,2669546,2724557,2780227,2836695,2893914,2951822,3010369,3069537,3129344,3189807,3251155,3313026,3375024,3437490,3500648,3564381,3628535,3693505,3759256,3825329,3892101,3960035,4029086,4098707,4167860,4234700,4293261,4345405,4400773,4458759
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,115.530490488928,119.656325913849,124.734548848091,128.874165095194,139.518603886501,153.93728254876,171.054558569102,188.972036608059,202.937753394767,225.288234672395,257.647270580834,279.669733884528,326.720237042343,482.816252421415,533.088651774956,481.950394020557,525.433235600649,558.015016249782,648.490112781654,747.800949082904,812.964617578981,781.41257446286,725.645992789394,768.636364904269,749.637059926778,696.574806636325,744.908522742949,865.468569563314,984.993556016427,934.246494854331,826.317152082832,941.707721616563,1050.7071689258,1151.28388116601,1228.24343638772,998.229967376131,1071.04185150251,989.721550965343,733.479860137662,649.994719718763,635.957919047725,537.847459634131,506.331789534482,577.467922387259,620.596147680561,744.486489977433,1238.18282926706,1370.753415829,1624.79319935188,1568.83193368607,1866.86889851208,2288.37591141234,2635.0873631547,2560.77458976327,2723.17529825196,2484.5963398603,2316.39479758492,2477.76530986323,2566.36833735041,2575.77274251891,2429.61134586681,2607.57861884395,3101.71063200047,2957.68262498549
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496036.879366,244832039.173126,261184041.789447,275968044.154887,305312048.849928,344176055.068169,390992062.55873,441728182.676509,485184189.62947,551263864.202218,645568215.290914,717750278.105664,858761926.08968,1299079410.43638,1467417672.17002,1356603608.09695,1511843235.49111,1640746618.68467,1947878830.62383,2293760510.9609,2545808455.52399,2498190847.39668,2368719683.44848,2562351551.04491,2552662617.18854,2423339171.50015,2647995602.28698,3143851794.08723,3656177880.70625,3546472565.69364,3219729083.06487,3787394957.98319,4377980510.05598,4974550286.18152,5502786069.65174,4636057476.42568,5155311077.38998,4936615298.79367,3789443014.61662,3477038204.01733,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8354911040.70193,9545028944.34579,11670892800.5309,11619456449.266,14250786674.7766,17985138065.8549,21295168665.7247,21261338064.8783,23210823987.308,21723437010.0982,20758876952.6232,22742699138.356,24109780708.0268,24750626040.5917,23848447849.7467,26109413522.3081,31647277767.3976,30729242919.4411
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,1995110,2046127,2093919,2141376,2188325,2235820,2285774,2337532,2390803,2446927,2505628,2566421,2628432,2690629,2752671,2814820,2877327,2940327,3003714,3067341,3131512,3197019,3264291,3333633,3405198,3478936,3554793,3632543,3711880,3796078,3896481,4021837,4166699,4320872,4480208,4644278,4813361,4987883,5166390,5349333,5537064,5728435,5924003,6123997,6328041,6535905,6747720,6963345,7183002,7406438,7633523,7859346,8081390,8302698,8523441,8743246,8961718,9178714,9394513,9609010,9815746,10012896,10203169,10389635
